"book_id","isbn","authors","original_publication_year","title","average_rating","small_image_url"
"170619","1416516727","Mary Higgins Clark","1992.0","All Around the Town","3.94","https://images.gr-assets.com/books/1355139896s/170619.jpg"
"4758093","61767581","Lauren Conrad","2009.0","L.A. Candy (L.A. Candy, #1)","3.36","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6618272","1440154236","Kiera Cass","2009.0","The Siren","3.78","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"43993","340686030","Greg Iles","1999.0","The Quiet Game","4.17","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"22680","679764410","Joseph J. Ellis","1996.0","American Sphinx: The Character of Thomas Jefferson","3.90","https://images.gr-assets.com/books/1403187214s/22680.jpg"
"11777020","307948684","Jo Nesbø, Don Bartlett","2008.0","Headhunters","3.78","https://images.gr-assets.com/books/1320551831s/11777020.jpg"
"93793","399153357","Daniel Silva","2006.0","The Messenger (Gabriel Allon, #6)","4.18","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"243598","141023422","Paul Bowles","1949.0","The Sheltering Sky","3.92","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"22910900","1406331163","Patrick Ness","2015.0","The Rest of Us Just Live Here","3.76","https://images.gr-assets.com/books/1429800081s/22910900.jpg"
"1933181","345495357","Alison Weir","2008.0","The Lady Elizabeth","3.97","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"16131193","1455503258","Lily Koppel","2013.0","The Astronaut Wives Club","3.26","https://images.gr-assets.com/books/1352436564s/16131193.jpg"
"184419","375757910","G.K. Chesterton, Jonathan Lethem","1908.0","The Man Who Was Thursday: A Nightmare","3.85","https://images.gr-assets.com/books/1403181403s/184419.jpg"
"764903","006008460X","Frank B. Gilbreth Jr., Ernestine Gilbreth Carey","1948.0","Cheaper by the Dozen","3.99","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"2198274","446581194","Douglas Preston, Mario Spezi","2008.0","The Monster of Florence","3.72","https://images.gr-assets.com/books/1306075698s/2198274.jpg"
"112525","031605755X","Daniel Woodrell","2006.0","Winter's Bone","3.92","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"30243","553816322","Laurell K. Hamilton","2004.0","Seduced by Moonlight (Merry Gentry, #3)","4.05","https://images.gr-assets.com/books/1500145890s/30243.jpg"
"1297150","60888644","Bernard Cornwell","2007.0","Sword Song (The Saxon Stories, #4)","4.28","https://images.gr-assets.com/books/1407111536s/1297150.jpg"
"1734639","61251348","Jessica Seinfeld","2007.0","Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food","3.39","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"228534","316780375","Anita Shreve","1997.0","The Weight of Water","3.62","https://images.gr-assets.com/books/1327936566s/228534.jpg"
"16062210","1301786454","Katie Ashley","2013.0","Music of the Heart (Runaway Train, #1)","4.00","https://images.gr-assets.com/books/1458915186s/16062210.jpg"
"41951","451203771","Maeve Binchy","2000.0","Scarlet Feather","3.93","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"16070018","988489112","Aleatha Romig","2012.0","Truth (Consequences, #2)","4.38","https://images.gr-assets.com/books/1398768721s/16070018.jpg"
"34503","60507772","Terry Pratchett, Paul Kidby","2001.0","The Last Hero (Discworld, #27; Rincewind #7)","4.15","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"83539","553275720","Isaac Asimov","1966.0","Fantastic Voyage","3.89","https://images.gr-assets.com/books/1320425345s/83539.jpg"
"11472","312243359","Philip Gourevitch","1998.0","We Wish to Inform You That Tomorrow We Will Be Killed with Our Families","4.30","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"12611073","161638610X","Jonathan Cahn","2011.0","The Harbinger: The Ancient Mystery that Holds the Secret of America's Future","3.93","https://images.gr-assets.com/books/1345009097s/12611073.jpg"
"16248078","62073168","Daniel Silva","2013.0","The English Girl (Gabriel Allon, #13)","4.08","https://images.gr-assets.com/books/1371747020s/16248078.jpg"
"8296140","1400068169","Susan Vreeland","2010.0","Clara and Mr. Tiffany","3.71","https://images.gr-assets.com/books/1320562282s/8296140.jpg"
"18295852","316254770","Jennifer E. Smith","2014.0","The Geography of You and Me","3.68","https://images.gr-assets.com/books/1376408056s/18295852.jpg"
"7991200","1409521966","L.A. Weatherly","2010.0","Angel (Angel, #1)","3.89","https://images.gr-assets.com/books/1326626626s/7991200.jpg"
"11254850","1416997946","Brandon Mull","2012.0","Seeds of Rebellion (Beyonders, #2)","4.25","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"82751","440228654","Adeline Yen Mah","1999.0","Chinese Cinderella: The True Story of an Unwanted Daughter","4.04","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"14785","425182878","John Sandford","2001.0","Chosen Prey (Lucas Davenport, #12)","4.23","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"8320534","785139877","Bryan J.L. Glass, Tim Seeley, Hugo Petrus, Raymond E. Feist","2010.0","Raymond E. Feist's Magician Master","4.43","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"31140847",,"Vi Keeland","2016.0","Bossman","4.25","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"2880715","451225007","J.R. Ward","2008.0","The Black Dagger Brotherhood: An Insider's Guide","4.32","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"6120349","1600104835","Joe Hill, Gabriel Rodríguez","2009.0","Locke & Key, Vol. 2: Head Games","4.36","https://images.gr-assets.com/books/1351338040s/6120349.jpg"
"91247","192751034","Beverly Cleary, Alan Tiegreen","1984.0","Ramona and Her Father (Ramona, #4)","4.02","https://images.gr-assets.com/books/1408925643s/91247.jpg"
"49596","1600963943","Agatha Christie","1922.0","The Secret Adversary (Tommy and Tuppence #1)","3.82","https://images.gr-assets.com/books/1331721280s/49596.jpg"
"53413","394752848","Julio Cortázar, Gregory Rabassa","1963.0","Hopscotch","4.25","https://images.gr-assets.com/books/1367728486s/53413.jpg"
"9635495","345528204","Karin Slaughter","2011.0","Fallen (Will Trent, #5)","4.23","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"25689074","1250091845","Marissa Meyer","2016.0","Stars Above (The Lunar Chronicles, #4.5)","4.27","https://images.gr-assets.com/books/1472473049s/25689074.jpg"
"1207904","038551851X","Eric Clapton","2007.0","Clapton: The Autobiography","3.81","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"647","312421435","Naomi Klein","1999.0","No Logo","3.86","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"43927","451210557","Harlan Coben","2003.0","No Second Chance","4.05","https://images.gr-assets.com/books/1309281936s/43927.jpg"
"7748","446698229","Hunter S. Thompson","1973.0","Fear and Loathing on the Campaign Trail '72","4.10","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"764434","743219600","P.D. James","1971.0","Shroud for a Nightingale (Adam Dalgliesh #4)","4.04","https://images.gr-assets.com/books/1321172495s/764434.jpg"
"21853633","1250019834","Sarah Addison Allen","2015.0","First Frost (Waverley Family, #2)","3.95","https://images.gr-assets.com/books/1410962794s/21853633.jpg"
"223380","330426648","Ted Chiang","2002.0","Stories of Your Life and Others","4.27","https://images.gr-assets.com/books/1356138316s/223380.jpg"
"6449290","1565126807","Heidi W. Durrow","2010.0","The Girl Who Fell from the Sky","3.60","https://images.gr-assets.com/books/1285276805s/6449290.jpg"
"4031","375727272","Bret Easton Ellis","2005.0","Lunar Park","3.60","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"32523","553804324","Lisa Gardner","2007.0","Hide (Detective D.D. Warren, #2)","4.14","https://images.gr-assets.com/books/1327979037s/32523.jpg"
"29519514","1682305031","Erin Watt","2016.0","Broken Prince (The Royals, #2)","4.11","https://images.gr-assets.com/books/1464248584s/29519514.jpg"
"16054811","385349831","Paulo Coelho, Margaret Jull Costa","2012.0","Manuscript Found in Accra","3.80","https://images.gr-assets.com/books/1362586181s/16054811.jpg"
"9296438","031238078X","Lisa Scottoline","2011.0","Save Me","3.63","https://images.gr-assets.com/books/1311983193s/9296438.jpg"
"52640","7117140","Clive Barker","1987.0","Weaveworld","4.13","https://images.gr-assets.com/books/1329374451s/52640.jpg"
"170650","671758896","Mary Higgins Clark","1991.0","Loves Music, Loves to Dance","3.89","https://images.gr-assets.com/books/1416640001s/170650.jpg"
"215542","689869126","D.J. MacHale","2005.0","The Rivers of Zadaa (Pendragon, #6)","4.19","https://images.gr-assets.com/books/1432151614s/215542.jpg"
"133486","345438310","Robert K. Massie","1967.0","Nicholas and Alexandra","4.25","https://images.gr-assets.com/books/1333577599s/133486.jpg"
"12275680","345527771","Janet Evanovich","2012.0","Wicked Business (Lizzy & Diesel, #2)","3.76","https://images.gr-assets.com/books/1328334213s/12275680.jpg"
"16054808","037587089X","Chris Grabenstein","2013.0","Escape from Mr. Lemoncello's Library (Mr. Lemoncello's Library #1)","4.13","https://images.gr-assets.com/books/1379335670s/16054808.jpg"
"17208","345414004","Robert A. Heinlein","1982.0","Friday","3.82","https://images.gr-assets.com/books/1315410828s/17208.jpg"
"6926176","1414318634","Francine Rivers","2010.0","Her Mother's Hope (Marta's Legacy, #1)","4.28","https://images.gr-assets.com/books/1406510447s/6926176.jpg"
"97860","395870828","David Wiesner","1991.0","Tuesday","4.17","https://images.gr-assets.com/books/1328870556s/97860.jpg"
"19707","399148701","Tom Clancy","2002.0","Red Rabbit (Jack Ryan Universe, #3)","3.64","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"13986","886773784","Mercedes Lackey","1987.0","Arrows of the Queen (Heralds of Valdemar, #1)","4.16","https://images.gr-assets.com/books/1296358547s/13986.jpg"
"424","374521727","Joan Didion","1968.0","Slouching Towards Bethlehem","4.24","https://images.gr-assets.com/books/1327952074s/424.jpg"
"43917","6497012","Raymond E. Feist","1995.0","Rise of a Merchant Prince (The Serpentwar Saga, #2)","4.02","https://images.gr-assets.com/books/1360282060s/43917.jpg"
"7285498","62002325","Courtney Allison Moulton","2011.0","Angelfire (Angelfire, #1)","3.93","https://images.gr-assets.com/books/1294531919s/7285498.jpg"
"12070846","1451665601","Stephen King","2011.0","Mile 81","3.62","https://images.gr-assets.com/books/1407138212s/12070846.jpg"
"446","312426232","Paul Auster","2005.0","The Brooklyn Follies","3.81","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"277191","689859392","Holly Black, Tony DiTerlizzi","2004.0","The Ironwood Tree (The Spiderwick Chronicles, #4)","3.92","https://images.gr-assets.com/books/1417954144s/277191.jpg"
"159582","689846231","Marjorie Kinnan Rawlings","1930.0","The Yearling","3.99","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"13561164","373210639","Katie McGarry","2013.0","Dare You To (Pushing the Limits, #2)","4.18","https://images.gr-assets.com/books/1354200468s/13561164.jpg"
"6952423","446569895","Ozzy Osbourne, Chris Ayres","2009.0","I Am Ozzy","4.05","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"11077","767915305","J. Maarten Troost","2003.0","The Sex Lives of Cannibals: Adrift in the Equatorial Pacific","3.87","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"10445208","778313077","Maria V. Snyder","2011.0","Touch of Power (Healer, #1)","4.17","https://images.gr-assets.com/books/1317629193s/10445208.jpg"
"5158","375703063","Kaye Gibbons","1989.0","A Virtuous Woman","3.67","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"59819","515128546","Nora Roberts","1999.0","Tears of the Moon (Gallaghers of Ardmore / Irish Trilogy, #2)","4.19","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"8968","316000973","Darren Shan","2002.0","The Vampire Prince (Cirque Du Freak, #6)","4.23","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"291356","034537472X","David Eddings","1991.0","The Sapphire Rose (The Elenium, #3)","3.98","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"24452249","1476798176","Bill Clegg","2015.0","Did You Ever Have a Family","3.81","https://images.gr-assets.com/books/1440378380s/24452249.jpg"
"33813","751531219","Nelson DeMille","1990.0","The Gold Coast","4.06","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"781844","684839385","Elisabeth Kübler-Ross","1969.0","On Death and Dying","4.15","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"23346918","1780892888","James Patterson, Maxine Paetro","2015.0","14th Deadly Sin (Women’s Murder Club, #14)","3.99","https://images.gr-assets.com/books/1425682789s/23346918.jpg"
"827412","60562498","Lisa Kleypas","2005.0","It Happened One Autumn (Wallflowers, #2)","4.15","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"2833172","399155163","Patricia Cornwell","2008.0","Scarpetta (Kay Scarpetta, #16)","3.72","https://images.gr-assets.com/books/1358277265s/2833172.jpg"
"21681","055350584X","Dennis Lehane","1996.0","Darkness, Take My Hand (Kenzie & Gennaro, #2)","4.17","https://images.gr-assets.com/books/1392049150s/21681.jpg"
"239103","786901640","R.A. Salvatore","1993.0","Siege of Darkness (Forgotten Realms: Legacy of the Drow, #3; Legend of Drizzt, #9)","4.15","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"9917945","1416983244","Ellen Hopkins","2011.0","Perfect (Impulse, #2)","4.35","https://images.gr-assets.com/books/1296179689s/9917945.jpg"
"17201095",,"Kristen Proby","2013.0","Play with Me (With Me in Seattle, #3)","4.33","https://images.gr-assets.com/books/1360471559s/17201095.jpg"
"268604","425189031","J.D. Robb","2003.0","Portrait in Death (In Death, #16)","4.37","https://images.gr-assets.com/books/1483391474s/268604.jpg"
"17316075",,"Monica  Murphy","2013.0","Second Chance Boyfriend (One Week Girlfriend, #2)","4.06","https://images.gr-assets.com/books/1370492442s/17316075.jpg"
"184040","1401202322","Brian K. Vaughan, Pia Guerra, Goran Parlov, José Marzán Jr.","2004.0","Y: The Last Man, Vol. 4: Safeword (Y: The Last Man, #4)","4.25","https://images.gr-assets.com/books/1335238541s/184040.jpg"
"18668066","399171088","Nora Roberts","2014.0","The Collector","3.92","https://images.gr-assets.com/books/1389532018s/18668066.jpg"
"8088","515138819","Robin McKinley","2003.0","Sunshine","3.85","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"64857","312939027","Sue Grafton","1987.0","D is for Deadbeat (Kinsey Millhone, #4)","3.85","https://images.gr-assets.com/books/1389287799s/64857.jpg"
"10846336","1608195228","Jesmyn Ward","2010.0","Salvage the Bones","3.81","https://images.gr-assets.com/books/1317067649s/10846336.jpg"
"22611920",,"Kristen Callihan","2014.0","The Hook Up (Game On, #1)","4.04","https://images.gr-assets.com/books/1407891923s/22611920.jpg"
"14069","345481291","Naomi Novik","2006.0","Throne of Jade (Temeraire, #2)","3.89","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"2368","671447548","David McCullough","1981.0","Mornings on Horseback","4.10","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
"79426","1401210090","Brian K. Vaughan, Pia Guerra, Goran Sudžuka, José Marzán Jr.","2006.0","Y: The Last Man, Vol. 7: Paper Dolls (Y: The Last Man, #7)","4.25","https://images.gr-assets.com/books/1311830366s/79426.jpg"
"92160","345455681","Edward Rutherfurd","1997.0","London","4.06","https://images.gr-assets.com/books/1320450619s/92160.jpg"
"16116760","1480118516","Natasha Preston","2012.0","Silence (Silence, #1)","3.93","https://images.gr-assets.com/books/1351519075s/16116760.jpg"
"20309175","1250059305","Stephanie Perkins, Holly Black, Ally Carter, Matt de la Pena, Gayle Forman, Jenny Han, David Levithan, Kelly Link, Myra McEntire, Rainbow Rowell, Laini Taylor, Kiersten White","2014.0","My True Love Gave to Me: Twelve Holiday Stories","3.73","https://images.gr-assets.com/books/1459353572s/20309175.jpg"
