lhs,rhs,confidence
"(24, 25, 28, 29, 117)","(27,)",0.9569444444444445
"(27, 28, 29, 117)","(24, 25)",0.8971354166666666
"(25, 28, 29, 117)","(24, 27)",0.8788265306122449
"(24, 28, 29, 117)","(25, 27)",0.8527227722772277
"(13, 24, 25, 26, 27, 28)","(21,)",0.9531368102796675
"(13, 21, 25, 26, 27, 28)","(24,)",0.9722436391673092
"(13, 21, 24, 26, 27, 28)","(25,)",0.941044776119403
"(13, 21, 24, 25, 26, 28)","(27,)",0.9790372670807453
"(13, 25, 26, 27, 28)","(21, 24)",0.9150943396226415
"(13, 24, 26, 27, 28)","(21, 25)",0.8962331201137171
"(13, 24, 25, 26, 28)","(21, 27)",0.9197665937272064
"(13, 21, 26, 27, 28)","(24, 25)",0.9131064446053584
"(13, 21, 25, 26, 28)","(24, 27)",0.9431563201196709
"(13, 21, 24, 26, 28)","(25, 27)",0.905240488155061
"(13, 26, 27, 28)","(21, 24, 25)",0.852027027027027
"(13, 25, 26, 28)","(21, 24, 27)",0.8543360433604336
"(13, 24, 26, 28)","(21, 25, 27)",0.8188311688311688
"(13, 21, 26, 28)","(24, 25, 27)",0.8566576086956522
"(13, 24, 25, 26, 27, 29)","(21,)",0.9601063829787234
"(13, 21, 25, 26, 27, 29)","(24,)",0.9836512261580381
"(13, 21, 24, 26, 27, 29)","(25,)",0.944202266782912
"(13, 21, 24, 25, 26, 29)","(27,)",0.9756756756756757
"(13, 25, 26, 27, 29)","(21, 24)",0.9336206896551724
"(13, 24, 26, 27, 29)","(21, 25)",0.9055183946488294
"(13, 24, 25, 26, 29)","(21, 27)",0.9232736572890026
"(13, 21, 26, 27, 29)","(24, 25)",0.9256410256410257
"(13, 21, 25, 26, 29)","(24, 27)",0.95
"(13, 21, 24, 26, 29)","(25, 27)",0.9085570469798657
"(13, 26, 27, 29)","(21, 24, 25)",0.8719806763285024
"(13, 25, 26, 29)","(21, 24, 27)",0.8643256185155627
"(13, 24, 26, 29)","(21, 25, 27)",0.8324365872405841
"(13, 21, 26, 29)","(24, 25, 27)",0.8670936749399519
"(13, 24, 25, 26, 27, 117)","(21,)",0.9611021069692058
"(13, 21, 25, 26, 27, 117)","(24,)",0.9705400981996727
"(13, 21, 24, 26, 27, 117)","(25,)",0.9397781299524565
"(13, 21, 24, 25, 26, 117)","(27,)",0.975328947368421
"(13, 25, 26, 27, 117)","(21, 24)",0.9251170046801872
"(13, 24, 26, 27, 117)","(21, 25)",0.8998482549317147
"(13, 24, 25, 26, 117)","(21, 27)",0.9208074534161491
"(13, 21, 26, 27, 117)","(24, 25)",0.9109062980030722
"(13, 21, 25, 26, 117)","(24, 27)",0.9382911392405063
"(13, 21, 24, 26, 117)","(25, 27)",0.8957703927492447
"(13, 26, 27, 117)","(21, 24, 25)",0.8581765557163531
"(13, 25, 26, 117)","(21, 24, 27)",0.8544668587896254
"(13, 24, 26, 117)","(21, 25, 27)",0.819060773480663
"(13, 21, 26, 117)","(24, 25, 27)",0.839943342776204
"(13, 24, 25, 26, 28, 29)","(21,)",0.9433249370277078
"(13, 21, 25, 26, 28, 29)","(24,)",0.9739921976592978
"(13, 21, 24, 26, 28, 29)","(25,)",0.9246913580246914
"(13, 25, 26, 28, 29)","(21, 24)",0.8895486935866983
"(13, 24, 26, 28, 29)","(21, 25)",0.8387458006718925
"(13, 21, 26, 28, 29)","(24, 25)",0.8884934756820878
"(13, 24, 25, 27, 28, 29)","(21,)",0.9469387755102041
"(13, 21, 25, 27, 28, 29)","(24,)",0.9764309764309764
"(13, 21, 24, 27, 28, 29)","(25,)",0.9407948094079481
"(13, 21, 24, 25, 28, 29)","(27,)",0.9739714525608733
"(13, 25, 27, 28, 29)","(21, 24)",0.9155485398579322
"(13, 24, 27, 28, 29)","(21, 25)",0.8902532617037605
"(13, 24, 25, 28, 29)","(21, 27)",0.9112333071484682
"(13, 21, 27, 28, 29)","(24, 25)",0.9169960474308301
"(13, 21, 25, 28, 29)","(24, 27)",0.942323314378554
"(13, 21, 24, 28, 29)","(25, 27)",0.8978328173374613
"(13, 27, 28, 29)","(21, 24, 25)",0.852314474650992
"(13, 25, 28, 29)","(21, 24, 27)",0.841799709724238
"(13, 24, 28, 29)","(21, 25, 27)",0.8055555555555556
"(13, 21, 28, 29)","(24, 25, 27)",0.8460977388767323
"(13, 24, 25, 27, 28, 117)","(21,)",0.9454277286135693
"(13, 21, 25, 27, 28, 117)","(24,)",0.9741641337386018
"(13, 21, 24, 27, 28, 117)","(25,)",0.9385065885797951
"(13, 21, 24, 25, 28, 117)","(27,)",0.9771341463414634
"(13, 25, 27, 28, 117)","(21, 24)",0.9092198581560283
"(13, 24, 27, 28, 117)","(21, 25)",0.8865836791147994
"(13, 24, 25, 28, 117)","(21, 27)",0.9028169014084507
"(13, 21, 27, 28, 117)","(24, 25)",0.9118065433854907
"(13, 21, 25, 28, 117)","(24, 27)",0.9440353460972017
"(13, 21, 24, 28, 117)","(25, 27)",0.8902777777777777
"(13, 27, 28, 117)","(21, 24, 25)",0.8423127463863338
"(13, 25, 28, 117)","(21, 24, 27)",0.8292367399741267
"(13, 24, 28, 117)","(21, 25, 27)",0.7865030674846626
"(13, 21, 28, 117)","(24, 25, 27)",0.8390052356020943
"(13, 24, 25, 27, 29, 117)","(21,)",0.9447154471544715
"(13, 21, 25, 27, 29, 117)","(24,)",0.981418918918919
"(13, 21, 24, 27, 29, 117)","(25,)",0.9431818181818182
"(13, 21, 24, 25, 29, 117)","(27,)",0.9731993299832495
"(13, 25, 27, 29, 117)","(21, 24)",0.916403785488959
"(13, 24, 27, 29, 117)","(21, 25)",0.889739663093415
"(13, 24, 25, 29, 117)","(21, 27)",0.906396255850234
"(13, 21, 27, 29, 117)","(24, 25)",0.9207606973058637
"(13, 21, 25, 29, 117)","(24, 27)",0.9477977161500816
"(13, 21, 24, 29, 117)","(25, 27)",0.8966049382716049
"(13, 27, 29, 117)","(21, 24, 25)",0.8531571218795888
"(13, 25, 29, 117)","(21, 24, 27)",0.8395953757225434
"(13, 24, 29, 117)","(21, 25, 27)",0.8091922005571031
"(13, 21, 29, 117)","(24, 25, 27)",0.8506588579795022
"(13, 24, 26, 27, 28, 29)","(21,)",0.9567901234567902
"(13, 21, 26, 27, 28, 29)","(24,)",0.9797724399494311
"(13, 21, 24, 26, 28, 29)","(27,)",0.9567901234567902
"(13, 26, 27, 28, 29)","(21, 24)",0.9248210023866349
"(13, 24, 26, 28, 29)","(21, 27)",0.8678611422172452
"(13, 21, 26, 28, 29)","(24, 27)",0.9193357058125742
"(13, 25, 26, 27, 28, 29)","(21,)",0.95
"(13, 21, 26, 27, 28, 29)","(25,)",0.9367888748419722
"(13, 21, 25, 26, 28, 29)","(27,)",0.9635890767230169
"(13, 26, 27, 28, 29)","(21, 25)",0.8842482100238663
"(13, 25, 26, 28, 29)","(21, 27)",0.8800475059382423
"(13, 21, 26, 28, 29)","(25, 27)",0.8790035587188612
"(13, 25, 26, 27, 28, 29)","(24,)",0.9743589743589743
"(13, 24, 26, 27, 28, 29)","(25,)",0.9382716049382716
"(13, 24, 25, 26, 28, 29)","(27,)",0.9571788413098237
"(13, 26, 27, 28, 29)","(24, 25)",0.9069212410501193
"(13, 25, 26, 28, 29)","(24, 27)",0.9026128266033254
"(13, 24, 26, 28, 29)","(25, 27)",0.851063829787234
"(24, 25, 26, 27, 28, 29)","(21,)",0.9579901153212521
"(21, 25, 26, 27, 28, 29)","(24,)",0.9781328847771237
"(21, 24, 26, 27, 28, 29)","(25,)",0.9439935064935064
"(21, 24, 25, 26, 28, 29)","(27,)",0.974036850921273
"(25, 26, 27, 28, 29)","(21, 24)",0.928172386272945
"(24, 26, 27, 28, 29)","(21, 25)",0.9036519036519036
"(24, 25, 26, 28, 29)","(21, 27)",0.9186413902053713
"(21, 26, 27, 28, 29)","(24, 25)",0.9186413902053713
"(21, 25, 26, 28, 29)","(24, 27)",0.9455284552845529
"(21, 24, 26, 28, 29)","(25, 27)",0.9057632398753894
"(26, 27, 28, 29)","(21, 24, 25)",0.8659717051377513
"(25, 26, 28, 29)","(21, 24, 27)",0.8583025830258303
"(24, 26, 28, 29)","(21, 25, 27)",0.8259943181818182
"(21, 26, 28, 29)","(24, 25, 27)",0.8640416047548292
"(24, 25, 26, 27, 28, 117)","(21,)",0.9602356406480118
"(21, 25, 26, 27, 28, 117)","(24,)",0.9775112443778111
"(21, 24, 26, 27, 28, 117)","(25,)",0.9394812680115274
"(21, 24, 25, 26, 28, 117)","(27,)",0.9716840536512668
"(25, 26, 27, 28, 117)","(21, 24)",0.924822695035461
"(24, 26, 27, 28, 117)","(21, 25)",0.9005524861878453
"(24, 25, 26, 28, 117)","(21, 27)",0.9106145251396648
"(21, 26, 27, 28, 117)","(24, 25)",0.9106145251396648
"(21, 25, 26, 28, 117)","(24, 27)",0.9381294964028777
"(21, 24, 26, 28, 117)","(25, 27)",0.8968363136176066
"(26, 27, 28, 117)","(21, 24, 25)",0.8522875816993464
"(25, 26, 28, 117)","(21, 24, 27)",0.8423772609819121
"(24, 26, 28, 117)","(21, 25, 27)",0.815
"(21, 26, 28, 117)","(24, 25, 27)",0.8423772609819121
"(24, 25, 26, 27, 29, 117)","(21,)",0.962178517397882
"(21, 25, 26, 27, 29, 117)","(24,)",0.9845201238390093
"(21, 24, 26, 27, 29, 117)","(25,)",0.9492537313432836
"(21, 24, 25, 26, 29, 117)","(27,)",0.9784615384615385
"(25, 26, 27, 29, 117)","(21, 24)",0.9366715758468336
"(24, 26, 27, 29, 117)","(21, 25)",0.9124820659971306
"(24, 25, 26, 29, 117)","(21, 27)",0.9244186046511628
"(21, 26, 27, 29, 117)","(24, 25)",0.925764192139738
"(21, 25, 26, 29, 117)","(24, 27)",0.954954954954955
"(21, 24, 26, 29, 117)","(25, 27)",0.9164265129682997
"(26, 27, 29, 117)","(21, 24, 25)",0.8760330578512396
"(25, 26, 29, 117)","(21, 24, 27)",0.8688524590163934
"(24, 26, 29, 117)","(21, 25, 27)",0.8457446808510638
"(21, 26, 29, 117)","(24, 25, 27)",0.8664850136239782
"(24, 25, 27, 28, 29, 117)","(21,)",0.9521044992743106
"(21, 25, 27, 28, 29, 117)","(24,)",0.977645305514158
"(21, 24, 27, 28, 29, 117)","(25,)",0.9452449567723343
"(21, 24, 25, 28, 29, 117)","(27,)",0.9791044776119403
"(25, 27, 28, 29, 117)","(21, 24)",0.9174825174825175
"(24, 27, 28, 29, 117)","(21, 25)",0.8986301369863013
"(24, 25, 28, 29, 117)","(21, 27)",0.9111111111111111
"(21, 27, 28, 29, 117)","(24, 25)",0.9187675070028011
"(21, 25, 28, 29, 117)","(24, 27)",0.9507246376811594
"(21, 24, 28, 29, 117)","(25, 27)",0.9023383768913342
"(27, 28, 29, 117)","(21, 24, 25)",0.8541666666666666
"(25, 28, 29, 117)","(21, 24, 27)",0.8367346938775511
"(24, 28, 29, 117)","(21, 25, 27)",0.8118811881188119
"(21, 28, 29, 117)","(24, 25, 27)",0.8586387434554974
"(13, 24, 25, 26, 27, 28, 29)","(21,)",0.9578947368421052
"(13, 21, 25, 26, 27, 28, 29)","(24,)",0.9824561403508771
"(13, 21, 24, 26, 27, 28, 29)","(25,)",0.9393548387096774
"(13, 21, 24, 25, 26, 28, 29)","(27,)",0.9719626168224299
"(13, 25, 26, 27, 28, 29)","(21, 24)",0.9333333333333333
"(13, 24, 26, 27, 28, 29)","(21, 25)",0.8987654320987655
"(13, 24, 25, 26, 28, 29)","(21, 27)",0.9168765743073047
"(13, 21, 26, 27, 28, 29)","(24, 25)",0.9203539823008849
"(13, 21, 25, 26, 28, 29)","(24, 27)",0.9466840052015605
"(13, 21, 24, 26, 28, 29)","(25, 27)",0.8987654320987655
"(13, 26, 27, 28, 29)","(21, 24, 25)",0.8687350835322196
"(13, 25, 26, 28, 29)","(21, 24, 27)",0.8646080760095012
"(13, 24, 26, 28, 29)","(21, 25, 27)",0.8152295632698768
"(13, 21, 26, 28, 29)","(24, 25, 27)",0.863582443653618
